id,supervisor_id,is_verified_rating,overall_score,score_academic,score_mentoring,score_wellbeing,score_stipend,score_resources,score_ethics,upvotes,downvotes,created_at,first_year_income
276a7519-dccf-41e5-84e3-252e08106aba,08577b8d-13ed-4410-b09b-7d232dc50b0e,False,4.75,4.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.566355+00:00,
722d410b-5ca2-4b79-8c79-2726bf9d9d19,6e030ecc-008d-4ab3-b8bf-de25906700f9,False,4.58,4.00,4.00,4.00,,5.00,,0,0,2026-03-24 05:44:01.566355+00:00,
58863738-541f-4341-8eee-68b8efc449a5,1136b030-ec2a-4f56-a288-309114872db2,False,4.00,2.00,5.00,4.00,,5.00,,0,0,2026-03-24 05:44:01.566356+00:00,
4ba6967a-751e-4d83-876a-62ebcf38bef6,f23feefc-df4b-4c20-892c-dbfb439cc670,False,4.75,4.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.566356+00:00,
e3880ec7-a8f1-44af-86da-1b35f2a826bf,723449f0-c1f2-4b05-9737-ab21d7144998,False,1.46,1.00,1.00,1.00,,5.00,,0,0,2026-03-24 05:44:01.566357+00:00,
1cffdecd-7941-4a39-b745-143d095a3c13,7baeff40-4db2-4464-a43c-3a6ef6ff46c0,False,4.25,3.00,5.00,5.00,,4.00,,0,0,2026-03-24 05:44:01.566357+00:00,
e32278a3-2012-41a3-b95c-efecc25b1319,a10d751e-c11b-4c4a-be31-b9d1475f6839,False,2.75,1.00,2.00,1.00,,1.00,,0,0,2026-03-24 05:44:01.566358+00:00,
754e8356-8034-43e0-b97e-3c8d1dbc1fd9,efa65bfc-ee04-4054-a364-d747eed618e4,False,2.44,1.00,2.00,2.00,,4.00,,0,0,2026-03-24 05:44:01.566358+00:00,
2f10e5f9-1f45-4f54-ae30-ba2656863183,695eafe9-6fc8-43bf-b60c-928b93980266,False,1.08,1.00,,,,,,0,0,2026-03-24 05:44:01.567267+00:00,
56f650fc-b507-422c-a046-52a8e3c3fe6d,7068a92a-8426-4a58-9228-a4f3f4c4afe4,False,3.50,2.00,5.00,3.00,,4.00,,0,0,2026-03-24 05:44:01.567684+00:00,
583c0e12-87de-481a-8dd1-0c0246d6dac4,5145a4bf-c6c8-4e3a-b6d6-f2c3bcef3926,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:01.567686+00:00,
a876a791-ce21-4948-9683-65ad0e927aef,9a0f3eaf-d130-450f-875d-56102f1ed76c,False,3.88,3.00,3.00,3.00,,5.00,,0,0,2026-03-24 05:44:01.567686+00:00,
81f2679a-e881-49e2-bc33-7445348e8c4c,3d31d453-0c5d-4219-a667-639ea4fec2b0,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:01.567687+00:00,
21f57139-37ea-4b8c-85ad-5a26d1766f75,7a7f530d-7c96-4d12-97f8-d10a213b2f3d,False,2.00,3.00,2.00,2.00,,1.00,,0,0,2026-03-24 05:44:01.567687+00:00,
530eab41-ba6a-4800-a185-b0af04c2ffc0,26e1587f-7c29-4a16-846d-ce8ade952410,False,2.00,,,2.00,,,,0,0,2026-03-24 05:44:01.568399+00:00,
b1cf5218-ec58-4fea-a63a-ade65315d4ab,8f61ee6d-ebbf-424f-afa9-c2ea9f2232e9,False,1.13,1.00,1.00,1.00,,2.00,,0,0,2026-03-24 05:44:01.568677+00:00,
60665837-a5ba-4b44-9858-cfaa3712cc23,6250f9c1-4290-4898-866d-23a4bf149efb,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:01.568678+00:00,
cb9f680c-677a-4d7a-a8ac-cd5571eac44f,21459432-98a8-4bcb-a5d2-0d9da8922db6,False,1.50,1.00,2.00,1.00,,2.00,,0,0,2026-03-24 05:44:01.568679+00:00,
5b1b9549-0bea-4dcc-a7a3-10e654ebed60,74544cda-6aed-4d0f-8145-1b4c3dbf4c71,False,3.25,3.00,3.00,2.00,,5.00,,0,0,2026-03-24 05:44:01.568679+00:00,
ef3d8dc1-f432-45b7-aca1-98f9d3d48bee,674093ba-554a-489a-af4a-59176f74c743,False,2.84,5.00,3.00,3.00,,5.00,,0,0,2026-03-24 05:44:01.568680+00:00,
07cb103e-d6c5-4426-bcda-f011d2c54020,76452e67-f768-47b4-83d0-8e722d4a35a2,False,4.50,5.00,5.00,5.00,,3.00,,0,0,2026-03-24 05:44:01.568680+00:00,
eaaedd24-a7b6-457d-8112-685786d77564,4e9805fa-7431-478d-aa83-cdbb8aab6278,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:01.568681+00:00,
72195716-7bd5-481a-8e57-c1f2c144a87e,476f04b7-2417-4af9-a156-6b56835a0467,False,3.00,4.00,2.00,3.00,,3.00,,0,0,2026-03-24 05:44:01.568681+00:00,
dfa91861-fc98-419d-9a1b-61504dfa60d2,f53741b1-0ea9-4ec5-b175-6a86d75afe14,False,4.20,5.00,5.00,5.00,,4.00,,0,0,2026-03-24 05:44:01.568682+00:00,
363a3d51-ee18-47a7-8198-3836abea860f,4864a9b5-e714-4dff-ade8-5315a6e1cbf1,False,1.67,3.00,1.00,,,1.00,,0,0,2026-03-24 05:44:01.569451+00:00,
97e62889-2ddb-4237-b6d8-4d850cad61de,ea011893-d792-4afb-87a6-95801c95a584,False,3.38,3.00,2.00,3.00,,4.00,,0,0,2026-03-24 05:44:01.569754+00:00,
0c67f776-e1b2-46ea-a006-6203d142dcd6,cb637d95-25f4-41a5-a82b-c587f2ab94b6,False,3.00,3.00,3.00,3.00,,3.00,,0,0,2026-03-24 05:44:01.569756+00:00,
d87fbe8d-43c9-468b-9008-52538834f648,f206a631-977f-4af4-a63f-399e7c7aec1d,False,2.50,2.00,3.00,3.00,,2.00,,0,0,2026-03-24 05:44:01.569757+00:00,
f5d9a6fd-d30c-44b4-8b02-cdce2cb11a64,9c038425-58d2-4502-a5b6-f014dbe3bb7e,False,4.00,4.00,4.00,4.00,,4.00,,0,0,2026-03-24 05:44:01.569757+00:00,
c42865d8-1ab2-42ad-a305-cbf07ff09619,df9b1105-1477-425b-8eb9-d66f8a6fa0d1,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:01.569758+00:00,
1902fab1-32c0-459e-8c50-67ec8389aaca,fef841dc-d0d4-4184-9ea0-a8a167326cca,False,4.00,4.00,4.00,4.00,,4.00,,0,0,2026-03-24 05:44:01.569758+00:00,
9bee17ff-a1ab-4601-ab92-9534cfd3aed8,ff99ee4c-9b39-470a-9a2f-a586b1b383d1,False,3.00,4.00,5.00,4.00,,3.00,,0,0,2026-03-24 05:44:01.569759+00:00,
32e0b2c1-917f-4ffe-b5e8-4400eab4a24e,2ede7708-2499-4922-9cf3-a8fcd72381cf,False,1.75,2.00,1.00,3.00,,2.00,,0,0,2026-03-24 05:44:01.569759+00:00,
89ff22b3-bfce-4fdf-b273-b0bbf37325e6,855ecc5a-8990-4f69-beb7-8f545f434a61,False,4.25,4.00,5.00,4.00,,4.00,,0,0,2026-03-24 05:44:01.569759+00:00,
0ff88515-3bed-4022-b78a-88155a2cf4c4,c00cb2a2-3a4f-420f-9693-b0f8633d9ade,False,4.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.569760+00:00,
15856340-9143-465f-82b5-d8d166114a63,4da8586b-b5bb-4a49-b772-9f3a2e7c06b8,False,4.50,5.00,4.00,4.00,,5.00,,0,0,2026-03-24 05:44:01.569760+00:00,
82006217-497d-4149-b3fa-4aaf12c35745,6f93b68d-4f32-413b-9e1d-f5e72b6bf5a6,False,2.25,2.00,2.00,2.00,,3.00,,0,0,2026-03-24 05:44:01.569761+00:00,
d286c50d-1b14-44e7-802c-3700ab153627,f3a8eefe-e9ce-4508-909e-b817fa9cd10d,False,4.00,4.00,4.00,4.00,,4.00,,0,0,2026-03-24 05:44:01.569761+00:00,
79990178-ceed-4805-96a6-bd90eebeaf62,6337ae77-bc74-44cd-ba58-7216b2b156c6,False,2.50,2.00,2.00,3.00,,3.00,,0,0,2026-03-24 05:44:01.569762+00:00,
497226b9-e25f-44f0-a1ba-94a67d0e1b8a,ffe9d724-e1ed-403e-885a-d6925c5ab8cc,False,2.50,2.00,3.00,2.00,,3.00,,0,0,2026-03-24 05:44:01.569762+00:00,
fa404c36-e457-4707-91ef-8dd719b4807a,58e4cd6e-4503-403e-a1a4-04dbad2942bc,False,4.50,4.00,5.00,5.00,,4.00,,0,0,2026-03-24 05:44:01.569763+00:00,
78286846-9dd4-46b0-9d68-714be7235d19,ace82acf-7fac-4913-bd49-b259acf61cf6,False,2.00,2.00,2.00,,,,,0,0,2026-03-24 05:44:01.570922+00:00,
08888d59-3068-4e86-ba8a-10de98aead05,ccbbac81-de8b-4dfa-99d5-68cf6b720ed8,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:01.576617+00:00,
70126246-b7d4-48dc-a0f6-4d38bde8dee7,8202cab5-a996-41c2-9d4b-a2275bc4eca8,False,1.50,1.00,1.00,1.00,,3.00,,0,0,2026-03-24 05:44:01.576619+00:00,
4377ae96-799b-44fe-aaff-f49060ff8fe9,8c477eec-27bc-4d6a-b349-6314c68b2bd3,False,4.25,5.00,4.00,4.00,,4.00,,0,0,2026-03-24 05:44:01.576620+00:00,
fc596dd8-fdb2-46af-a6bb-8f214f14a17e,0f12c92e-5d1f-4bca-8845-336cf4fe2c85,False,3.50,4.00,2.00,3.00,,5.00,,0,0,2026-03-24 05:44:01.576620+00:00,
37463c7d-1d2d-4281-95a4-81e005875250,640e99b9-1a01-4f61-9b34-3d7231a35aef,False,3.50,2.00,4.00,3.00,,5.00,,0,0,2026-03-24 05:44:01.576621+00:00,
cc79ac16-2f1e-4ef1-9e27-9ab72f852119,eb509caa-9610-4bd3-ac75-7a467b6071e6,False,1.00,1.00,,,,1.00,,0,0,2026-03-24 05:44:01.577493+00:00,
f6b5d207-9a36-4d83-9706-c16af2fd3731,4591e8ca-aaaa-410a-b2c9-b85d29fa99b9,False,3.00,4.00,3.00,2.00,,3.00,,0,0,2026-03-24 05:44:01.577867+00:00,
1f36fb9f-41fb-4cac-abd3-207cef806479,0f88d3b0-2818-4274-a52e-7b1ca105df47,False,3.63,5.00,5.00,4.00,,4.00,,0,0,2026-03-24 05:44:01.577869+00:00,
176de32f-4205-47af-9f8d-5dee27167f57,98ba0ae1-5813-4a9a-8664-e4116d0ce8cd,False,2.75,2.00,2.00,3.00,,4.00,,0,0,2026-03-24 05:44:01.577870+00:00,
db2e7f1b-28a9-4ce5-9e85-2e163455d33d,d6afac9b-427e-49d7-9a34-7ec9a42c30ff,False,2.75,2.00,3.00,3.00,,3.00,,0,0,2026-03-24 05:44:01.577870+00:00,
0c0b5b08-7cc6-4897-95f0-9a2fe9e43a43,97da9b02-695e-4e4b-b149-81555a39044b,False,3.00,2.00,2.00,4.00,,4.00,,0,0,2026-03-24 05:44:01.577871+00:00,
6e84af74-7b46-41d7-9960-11a3c8a6e2c6,b3e7ae8a-7040-467a-9246-bc4b314d19b9,False,3.25,4.00,3.00,3.00,,3.00,,0,0,2026-03-24 05:44:01.577871+00:00,
54d4ce73-3b28-4b59-9aec-6189a59ee4c6,a17ebed3-ee82-449e-a5ea-e30e4dae8c79,False,3.00,3.00,3.00,3.00,,3.00,,0,0,2026-03-24 05:44:01.577872+00:00,
b68f043b-8374-43d2-bb80-942076779f35,bf147abb-8dd7-462f-82b2-7b12b35fa52e,False,2.00,3.00,1.00,1.00,,3.00,,0,0,2026-03-24 05:44:01.577872+00:00,
1c181cb6-c3f4-4448-9eb7-42b778d6cecf,ccf3ab7a-752f-4c6a-8336-8c33037822cd,False,3.83,4.00,3.00,3.00,,4.00,,0,0,2026-03-24 05:44:01.577873+00:00,
42eac6a7-ce81-4edb-aca7-0d4ae794e72e,88b6f90d-215b-4088-919a-5a17e79447b3,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.577873+00:00,
f3809b94-aece-4005-985b-e10f3777cbe7,e5c2df01-7d52-4292-b2a6-7d20c36f5620,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.577873+00:00,
d801e896-f7d0-43ca-82fb-8495539a8fe1,4a2646c1-d69b-4040-a8f8-6f3b5dd5ddb3,False,2.75,2.00,3.00,3.00,,3.00,,0,0,2026-03-24 05:44:01.577874+00:00,
95f6ee63-7cfa-4d22-b3a2-d90450714d7e,b9434dd7-d51f-4d21-9a08-52063017980c,False,2.25,2.00,1.00,2.00,,4.00,,0,0,2026-03-24 05:44:01.577874+00:00,
e264a0eb-d8eb-409c-99b5-ab104de08fdd,10c73b8e-e791-46ee-8daf-063f0ab9368f,False,2.50,3.00,2.00,2.00,,3.00,,0,0,2026-03-24 05:44:01.577875+00:00,
6cc54b71-9bb6-46a9-8a30-823e6c62b940,40948e7d-162a-4328-b30d-5011d372cf5c,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.577875+00:00,
6537b18d-ecdc-4f43-bc39-b41d86cba954,d2f8a42e-2afa-4568-8391-01fbd5754c67,False,2.50,3.00,1.00,3.00,,3.00,,0,0,2026-03-24 05:44:01.577876+00:00,
82b7763e-0d15-45a4-8f04-a11b72b12b93,53cc55de-7cbe-4bd6-bc52-ba76a3f7e90f,False,1.25,1.00,1.00,2.00,,1.00,,0,0,2026-03-24 05:44:01.577876+00:00,
b1734af3-eb67-45f7-88ec-69d5e5e881f0,80788d05-6b00-46ef-ae58-9a2b4ca2ab56,False,4.00,3.00,5.00,,,,,0,0,2026-03-24 05:44:01.579091+00:00,
cb2f3a1a-0564-43dd-baf4-0588ae9ccf2f,05deff18-cc50-4465-b92e-3084d66b39ea,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:01.579503+00:00,
af197638-fc47-435f-8122-4454ac5103ed,e03e3c51-b716-4419-8fbe-256d10ee5ee5,False,3.00,3.00,4.00,2.00,,3.00,,0,0,2026-03-24 05:44:01.579505+00:00,
58e06278-8ee6-49e8-b940-7b3a1aed69e0,db742196-b2af-421d-9e68-0a8e1764e192,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:01.579506+00:00,
ad1c2bbd-3212-4c20-9962-6f88a1c628be,5cd19048-661a-4205-aecf-b86a1524dca7,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:01.579506+00:00,
0f8a1fca-6a27-448e-adf7-850418c1a3e0,d030ed04-84aa-49a6-96b0-fd984db41514,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.579507+00:00,
e4988d25-43e7-4e38-af61-a4eb255b3188,c705153e-1413-4b5a-afcb-56e60991c9b6,False,1.88,1.00,1.00,2.00,,2.00,,0,0,2026-03-24 05:44:01.579507+00:00,
4f49980e-77b5-4870-8692-4fdf12ee4459,be3b2a98-836b-461e-895c-045b5df30659,False,4.75,5.00,5.00,5.00,,4.00,,0,0,2026-03-24 05:44:01.579508+00:00,
fac0473d-4d78-47c5-820d-538be0830227,3e97ebe7-d7bf-4c2d-b982-b7e052e0d0db,False,4.67,4.00,4.00,4.00,,5.00,,0,0,2026-03-24 05:44:01.579508+00:00,
3a0a7340-dc46-48a0-8347-469e04b0c5a7,577a9eab-3bc7-4a25-9951-49531c49145a,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.579509+00:00,
1dc35c36-2259-413a-89a6-c6284e36ae9d,04b4cc89-57ce-45a2-b4e0-9f8f0e9a3380,False,4.63,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.579509+00:00,
5782c1a5-755d-48be-941e-8de446643091,61e7e43b-1827-4394-b325-5fd39c3696d7,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:01.579510+00:00,
f6d9e777-0779-43a5-aadc-24ce35924e09,e0f8452a-d298-4394-b64f-9bc810a4ccea,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.579510+00:00,
4cc260eb-aaf6-4395-9cd1-d2d932362771,9173995a-631a-4dbe-9755-52ba2391676f,False,2.44,1.00,1.00,1.00,,5.00,,0,0,2026-03-24 05:44:01.579511+00:00,
3c315910-dfdd-427b-b6eb-1cd6212cde10,3869767f-43eb-4b20-b522-656d239dd0ac,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.579511+00:00,
6f9923eb-a6e0-4be6-9925-a88eaea9b880,fe787658-c362-40bd-bcc7-634afe253d98,False,4.75,5.00,5.00,5.00,,4.00,,0,0,2026-03-24 05:44:01.579512+00:00,
98ea5ac4-4cd1-4902-91d2-ad7b28dede72,f32bfb04-48f8-4cd9-95b7-3bea2d51839d,False,2.50,2.00,5.00,1.00,,2.00,,0,0,2026-03-24 05:44:01.579512+00:00,
032c3f33-9159-4c87-888e-224523eaf7de,7e40fef5-e06b-496e-ad2a-ca7cb18a7760,False,3.67,5.00,5.00,,,1.00,,0,0,2026-03-24 05:44:01.580676+00:00,
f0537ec3-9495-42d2-bdd4-4d601d9673ea,0830a411-263a-4f51-8f11-c4a868ee35ff,False,2.63,5.00,2.00,1.00,,5.00,,0,0,2026-03-24 05:44:01.581014+00:00,
07165447-20e4-4255-bc24-61c021ecb51b,1b4f1dd3-0fd6-4c69-b0c4-1aa9801bfdf2,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:01.581016+00:00,
3dd4449d-343b-49c5-8723-083886d0ba31,c3a90837-4da7-491f-a758-ea5c628af62a,False,1.75,2.00,2.00,2.00,,1.00,,0,0,2026-03-24 05:44:01.581016+00:00,
a82a80d7-e3e8-4fb3-92ef-f60ff4df53bd,edcb8f62-8fc2-4ec7-adf9-8d527aff06f9,False,4.75,5.00,4.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.581017+00:00,
e096094e-467a-4a10-820b-b7c75341fbd9,d67fee9d-e668-4174-826d-f5534ee6c386,False,3.50,4.00,3.00,3.00,,4.00,,0,0,2026-03-24 05:44:01.581017+00:00,
4bd924dd-0ffc-4c36-918b-d8ce7abb5ba1,054e5026-2e3a-4d63-aaf9-9bc63e5f87a9,False,3.38,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.581018+00:00,
f8ef63ef-7ee1-4f49-9aaa-4a4c05448d49,0177d3ce-adab-4d64-8c15-5a6fbd30bb03,False,4.70,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.581018+00:00,
7692d8c8-15dd-4d62-94bb-539e5f608375,20f8130b-4512-446e-9229-15fc02c5cd18,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.581019+00:00,
71f16dcb-34fb-4305-9d9a-c887b3b3de9e,c0ce8b7b-110f-4ef4-bfde-73a1dc0dd7f2,False,3.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.581019+00:00,
a05f3156-e40e-4e26-bcf2-c1ae0a923e4e,867813bf-efda-41cb-9286-15c60250841c,False,4.63,5.00,5.00,4.00,,5.00,,0,0,2026-03-24 05:44:01.581020+00:00,
0c7042b2-7160-407f-a6cc-fa8acce59129,2976189c-16b1-4c78-83f4-128265c0e649,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.581020+00:00,
37e34abb-02f9-4914-834a-6473743d3b6f,7eaa304b-288c-4376-a59f-ca54e4e589ad,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.581021+00:00,
d8f2c666-5639-46df-ae55-a00e95c070ef,e3b837f6-794f-4eef-81f0-c0887cd071d0,False,1.38,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:01.581021+00:00,
632ab5d9-3a6a-4e08-99ec-049c1b3a8f3d,b11c1288-d337-4c4e-8cd8-b56a66a4405b,False,5.00,,5.00,,,,,0,0,2026-03-24 05:44:01.582074+00:00,
0689bd43-8575-4157-8182-1a9e88d5fbba,50c1e647-293f-4791-8c10-08d36a70177b,False,1.00,,1.00,,,,,0,0,2026-03-24 05:44:01.582076+00:00,
9b3e4a6e-5948-412c-8173-8ffd3eff6602,31d56d07-6726-4f8a-a0df-d4b6a975781c,False,2.00,1.00,3.00,3.00,,1.00,,0,0,2026-03-24 05:44:01.582469+00:00,
0f018c0d-ccf9-408b-8a50-bf6a93cdba83,93702ded-5876-44f0-bf0f-061d73c10cf7,False,4.92,5.00,5.00,5.00,,4.00,,0,0,2026-03-24 05:44:01.582471+00:00,
9ea862be-ae51-4704-ac94-8ada021838b3,6a34a7f9-fce3-40cb-9364-fa6bb45b24b4,False,1.50,2.00,,1.00,,,,0,0,2026-03-24 05:44:01.582889+00:00,
53c2d07b-a75a-4ee3-89fe-2ac58f0f09eb,d65e1e12-30c5-4bae-a6d0-b4ae0e8ea90d,False,2.00,,,2.00,,,,0,0,2026-03-24 05:44:01.583181+00:00,
fb94ba10-8d94-4205-bcba-144cc6cd7d6d,2ddf59b5-a79c-4479-959d-949d9d290968,False,4.75,4.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.583537+00:00,
d2acbdad-4f96-4435-9a75-b2521a8b8f79,b3acd061-414e-4315-ac13-4ef56cf5f9a0,False,4.75,5.00,5.00,4.00,,5.00,,0,0,2026-03-24 05:44:01.583538+00:00,
dc350432-30e2-4c46-98c6-da865c42e549,5d7c44c2-38f7-45f5-afc6-80c7e3cc48e8,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:01.583539+00:00,
2de166f1-a3c8-489e-9012-dd17e5022bfc,b659fbf1-57aa-4370-8b20-440f08576357,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.583539+00:00,
e6add0f1-8427-42c7-90f2-2d5637639542,aaa6cd03-c278-4773-90cc-7bb231f6e6cd,False,2.25,1.00,4.00,2.00,,2.00,,0,0,2026-03-24 05:44:01.583540+00:00,
ff2c1d30-6382-442d-a69e-a29846e2ca7c,173acb66-9bbe-40e0-a2f7-c03a56e460d5,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.583540+00:00,
2e7d0d89-621a-4f2a-9a9b-ff8d98de983c,c6ced99c-4197-4ea0-b39f-4c0d10c4e771,False,4.50,3.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.583541+00:00,
7bac894b-7fe6-4c91-b7f7-0d6665527f00,04956ecd-8478-4566-9661-1ee85b3ebf3f,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.583542+00:00,
eb4f940c-d4bb-41fc-b97d-71a95aef4b2d,9bb91689-c339-486d-93e9-0587b15870c9,False,4.38,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.583542+00:00,
bd6cca2c-b906-4fce-afba-0a0d3756f3e9,f7a90aa5-c6eb-49de-9947-b000aa3f042e,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:01.583542+00:00,
0b8857c9-2818-4da0-8974-ac45c1db946f,23090016-35a9-4590-aa02-00a34443644d,False,4.50,4.00,5.00,4.00,,5.00,,0,0,2026-03-24 05:44:01.583543+00:00,
aadbef54-ea86-487d-9e4e-330a410d3373,0ab0214b-be49-469d-8aba-2c973311cd40,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.583543+00:00,
b63ae817-dc99-429a-ad1b-7203245e1ab0,d1e75d12-f3f2-492d-ae83-5b9524d5e964,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.583544+00:00,
dfbaf0d8-d23b-43e2-99b5-e29e18f53ca6,9a6aaa42-d106-4b32-bb10-7ff77bb12da9,False,1.63,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:01.583544+00:00,
e95c62c2-6ffd-4808-8dd3-b7cb3c49c433,1cd66ee9-2af6-4321-b571-07564bdde7c5,False,4.75,5.00,5.00,4.00,,5.00,,0,0,2026-03-24 05:44:01.583545+00:00,
4ef014c5-4fe8-465b-8683-1977e47e2296,034eaf55-45c7-416c-b058-9b1a80c68ece,False,1.75,1.00,1.00,1.00,,4.00,,0,0,2026-03-24 05:44:01.583545+00:00,
7a596967-853b-4b4b-b902-d241a984ec48,7ae66437-89aa-43d7-982a-33a7b374fd03,False,3.67,4.00,2.00,,,5.00,,0,0,2026-03-24 05:44:01.584687+00:00,
905c16f1-de37-4227-9475-608448545faa,a03bb383-a1f1-4aa1-8a1b-0da8a0c8f7c5,False,4.25,4.00,4.00,4.00,,5.00,,0,0,2026-03-24 05:44:01.585003+00:00,
7c1e39cf-0dc6-458f-8968-b8a65a218cba,6b8cf81f-4fc7-4b80-8bf3-67fc490f25b7,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:01.585005+00:00,
a7c4525f-f69a-4e0c-ae6e-57875b0bd3ee,276c821c-989f-4875-a00c-ce2251ff7f26,False,1.25,2.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:01.585006+00:00,
20e3c67c-31e2-469e-9387-e070a71142d5,9c3be759-7773-49f7-9b0f-ce558b7859ab,False,1.75,1.00,1.00,1.00,,3.00,,0,0,2026-03-24 05:44:01.585007+00:00,
5abb5313-61e2-4c3b-82b4-a819b949b532,fa99cae1-2d76-446d-8f3d-5e5bc39a6524,False,1.00,,1.00,,,,,0,0,2026-03-24 05:44:01.585511+00:00,
6ce422c0-e3c1-4711-a238-f6392928f150,e6b7d5d2-d4fe-4b77-adb6-ebfa5a404576,False,4.75,5.00,5.00,5.00,,4.00,,0,0,2026-03-24 05:44:01.585831+00:00,
faea2bc2-46de-4ac9-891b-167713f9508f,57bca947-3bb7-4b84-ab53-97ba7c6e188d,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:01.585833+00:00,
68fad7fe-715b-42e2-8b86-6f54e92fc4b0,5ce689ca-fb7f-4f6e-a198-a8154ba7c713,False,3.75,2.00,3.00,2.00,,4.00,,0,0,2026-03-24 05:44:01.585834+00:00,
08ec7f9a-e47d-4fec-a730-1a1bba309455,54608565-0d8b-44a1-be26-f9fc401b3041,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:01.585834+00:00,
48759fa6-e7f9-43db-908b-81ec025561ed,730e98d6-c128-4d72-a3db-61caa0edd847,False,1.38,2.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:01.585835+00:00,
10d37c93-61bc-4419-9f4e-dc2e306179ae,c34cd3a5-1648-4d13-a077-a47c8b0f8554,False,2.50,2.00,2.00,3.00,,3.00,,0,0,2026-03-24 05:44:01.585835+00:00,
6754805a-75f5-4538-bba4-e597af768837,e823e6ec-2d86-4951-b815-2cfd425c56bd,False,1.50,1.00,1.00,1.00,,3.00,,0,0,2026-03-24 05:44:01.585836+00:00,
74cc75d8-5cd4-420a-8f07-271f3f7eab21,ab4e6584-252b-412f-a6f9-1f5fadd3811a,False,2.25,2.00,2.00,2.00,,3.00,,0,0,2026-03-24 05:44:01.585836+00:00,
664c2f1e-f8da-4f01-b95a-f173ab064f45,d9fcfeb4-b75d-4dd0-88e5-7a7e8f8ba14d,False,1.50,1.00,3.00,1.00,,1.00,,0,0,2026-03-24 05:44:01.585837+00:00,
e52da053-0ac8-468e-9fec-820f2dc3bb44,0526754c-a23c-4537-a1a3-b9b6ec68e356,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:01.585837+00:00,
23f30597-8b39-472a-b5d7-c435a3ed0d1f,1bdc23dd-cd17-41f4-a990-6823854d19db,False,4.75,5.00,5.00,,,5.00,,0,0,2026-03-24 05:44:01.586673+00:00,
